ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
4910,31,27459.170442867766,0.056274597004978166,1,453,5677,3957,9181
4911,55,23784.738166239975,0.09668361832662692,1,190,6203,1455,7468
4912,26,24258.924020095863,0.19509141721690001,1,1149,5498,1966,6315
4913,36,32718.757974676253,0.023640194714781654,1,220,8604,1427,9811
4914,20,31825.618565985038,0.02814717672462977,1,1893,9390,1479,8976
4915,38,22141.8817217252,0.2730840469383398,1,316,8744,1541,9969
4916,26,22302.272663642554,0.3004741143234783,1,576,5243,1531,6198
4917,63,28163.096778901432,0.004922079362416759,1,589,5326,1992,6729
4918,23,21807.62760319341,0.014473221379458423,1,1430,5460,1478,5508
4919,35,22928.98959618734,0.35134582823315624,1,453,20019,1493,21059
4920,59,107630.43566689744,0.3422816355256563,0,129,0,0,-129
4921,37,35033.110408903136,0.03227157385098264,1,1059,5878,1874,6693
4922,37,29846.106042331234,0.06790306115807349,1,461,11713,1714,12966
4923,22,36966.887250743945,0.24682199071060593,0,86,0,0,-86
4924,31,22487.579432556882,0.12140396474477311,0,57,0,0,-57
4925,56,22934.626997064683,0.362536459760413,0,45,0,0,-45
4926,21,21339.984502711417,0.12541636597067687,1,520,6225,1924,7629
4927,52,38778.391582041055,0.13432184506985376,1,148,8637,1664,10153
4928,29,23649.704590486337,0.064428219970303,1,184,5267,1579,6662
4929,24,43649.72212188256,0.0778090579965971,0,29,0,0,-29
4930,28,28143.90870767824,0.06116195891829381,1,396,5343,2148,7095
4931,32,21550.22658767243,0.3006122283611709,0,97,0,0,-97
4932,33,22579.95734415229,0.26558340351226656,1,232,13875,1676,15319
4933,20,28203.527739563095,0.02496335893381527,1,81,5461,1575,6955
4934,23,23662.64492185985,0.01431851975327616,1,23,14985,1572,16534
4935,21,23932.297239658372,0.21700610751081043,0,4,0,0,-4
4936,22,21931.63921212145,0.19806839577160776,1,107,8640,1488,10021
4937,33,23720.024246338802,0.07419375305829815,1,318,6191,2870,8743
4938,26,44155.72441007411,0.04387265246466072,1,196,5325,2570,7699
4939,33,22443.232325653542,0.15854525091520746,1,517,10221,2794,12498
4940,61,27127.920123237353,0.06934854297349714,1,94,13188,3293,16387
4941,71,20460.656033697323,0.564013926060487,0,23,0,0,-23
4942,35,33025.57175931481,0.2875776890025896,0,77,0,0,-77
4943,25,20050.402426593093,0.20883751758662902,1,633,6888,1691,7946
4944,44,45741.016736294674,0.014321136464396755,1,797,23302,1732,24237
4945,23,33398.576969630136,0.028120560125404082,0,24,0,0,-24
4946,28,34698.26717189973,0.1627396744597207,1,857,10584,1388,11115
4947,39,27028.569938458688,0.2676316230971342,1,764,11693,1377,12306
4948,26,22045.16641349192,0.03313224205336333,1,390,5409,2814,7833
4949,65,27225.09469132147,0.1110488178827575,0,132,0,0,-132
4950,44,22719.64390479354,0.2391386851562832,1,933,5255,1854,6176
4951,24,20050.689665631035,0.03466813669415014,1,729,6915,1356,7542
4952,22,22830.81789821392,0.01876834203867433,1,776,6733,1648,7605
4953,70,21680.006896301285,0.6106864981791281,1,91,8312,1682,9903
4954,22,21316.70996465642,0.03318723397301652,1,206,6976,2230,9000
4955,22,56177.18330323836,0.1077850371252182,1,571,11373,1573,12375
4956,47,21948.346565436932,0.1989141276638998,1,166,7785,2136,9755
4957,59,20793.497554672947,0.043259007567441866,1,43,13702,1657,15316
4958,68,30305.75956407703,0.24354649281226662,1,76,5257,1397,6578
4959,62,32280.597057369887,0.07249660285826233,1,554,12226,2028,13700
4960,61,39848.11501796504,0.017763700895475437,0,90,0,0,-90
4961,55,21107.713866252307,0.23311371939634262,1,196,6088,2253,8145
4962,57,27047.99580229777,0.160704822977504,1,156,21529,1387,22760
4963,34,35120.07238939458,0.3343299811370901,1,1441,5742,1417,5718
4964,55,26361.258576084823,0.13591634388196153,1,452,5253,2894,7695
4965,25,37634.24442935695,0.07529736200015427,0,56,0,0,-56
4966,44,20435.11177394616,0.09482998148854818,1,1113,17697,3853,20437
4967,24,22216.51160537836,0.3295227821450183,1,110,14915,2486,17291
4968,74,23146.951125486867,0.5179301824241804,1,1037,12717,3651,15331
4969,74,31254.047212309943,0.04762987365704811,1,448,5989,1722,7263
4970,46,23603.326529486152,0.04805322743689257,1,860,7245,1338,7723
4971,46,65014.004523313975,0.4378572765168488,1,573,5400,1588,6415
4972,43,29444.812800042266,0.057130747559335976,1,351,6088,1522,7259
4973,64,24698.93108344145,0.06879608759296221,1,44,13643,1781,15380
4974,68,25211.624139619544,0.08373122581926339,1,305,18624,1404,19723
4975,28,22976.56973565951,0.11378056388557732,0,58,0,0,-58
4976,44,20785.45049846859,0.16885050758090892,0,6,0,0,-6
4977,48,25345.067401338973,0.4039562148611392,1,393,6513,1540,7660
4978,52,20217.672977068458,0.025379417774438334,1,568,8869,1408,9709
4979,31,50696.225645277205,0.13077633281727807,1,1872,6846,1777,6751
4980,50,25201.705033125203,0.3565235288713536,1,376,10080,1387,11091
4981,59,22515.86364898605,0.2550834762225231,1,128,6552,1658,8082
4982,67,32027.656741838327,0.02778910309964164,1,511,16356,1962,17807
4983,27,21618.793404515716,0.002624356965098154,1,1456,5959,3388,7891
4984,65,25205.685034420323,0.0609924247435356,1,342,5964,1496,7118
4985,41,23194.200584542574,0.019739225034749713,0,55,0,0,-55
4986,46,23311.260168777404,0.41235943600914765,1,1482,12718,1426,12662
4987,43,20371.664540301343,0.1603093992414717,1,190,6664,1754,8228
4988,48,31524.060968884507,0.11056838914659414,0,19,0,0,-19
4989,26,23520.019181614636,0.08203542477194302,1,199,6487,1658,7946
4990,50,26490.825750354823,0.01888357613870248,1,571,5934,1540,6903
4991,20,20112.34961165217,0.05645148889923994,1,67,5753,1712,7398
4992,53,73392.65896889543,0.06995773591019404,1,110,6443,1634,7967
4993,30,23984.238955308036,0.17652330718566855,1,93,5515,1421,6843
4994,44,21739.93366037174,0.0461760473713069,1,395,9902,1462,10969
4995,31,26205.102117178863,0.2513728112329972,1,148,6652,1588,8092
4996,35,22584.342041335538,0.11135388434874213,1,117,6270,1341,7494
4997,19,33240.17440890563,0.08235924563157253,0,93,0,0,-93
4998,24,179005.98708792994,0.09258463100248819,0,30,0,0,-30
4999,55,44101.33569368603,0.2491989712299481,0,74,0,0,-74
5000,27,57287.749478195736,0.0892467053994815,1,416,5632,1850,7066
5001,21,23522.429928649508,0.010158709085098808,1,302,11874,1407,12979
5002,34,34517.630393521744,0.4019797910488818,1,402,5353,1390,6341
5003,36,23725.208898900368,0.03367343122337694,1,547,8495,1507,9455
5004,32,20790.731409211803,0.032279274045189384,1,118,6652,1399,7933
5005,31,22647.45616086926,0.1725624115946757,1,492,7706,2083,9297
5006,30,24792.336451234623,0.09425422175122262,1,1034,6675,2346,7987
5007,19,22226.884449869896,0.011030396939910184,1,56,7449,1396,8789
5008,27,32062.05334527661,0.18348741949530323,1,879,6047,1696,6864
5009,39,30900.97743733462,0.14357365403314393,1,547,7655,2236,9344
5010,42,21361.721930545064,0.1265593902586288,0,21,0,0,-21
5011,48,23851.98464549353,0.25807013843612514,0,16,0,0,-16
5012,35,52125.75600939966,0.049708098939170144,1,1537,8372,1428,8263
5013,65,27182.58814900813,0.00033466821208678904,1,257,33578,1530,34851
5014,37,27826.87872948673,0.05430748718928606,1,304,5248,2077,7021
5015,18,20891.512641724486,0.42836054058195017,0,25,0,0,-25
5016,19,23580.362384968314,0.09993079555553884,1,162,6437,1503,7778
5017,41,33444.24752074423,0.3443693155712531,0,130,0,0,-130
5018,21,22404.671844497687,0.16262089087239845,0,22,0,0,-22
5019,39,31347.919694826942,0.1283510359609931,1,1713,7804,1490,7581
5020,41,25517.92778574871,0.40577387975010953,0,25,0,0,-25
5021,21,20003.859248340053,0.06707206649809827,0,4,0,0,-4
5022,19,88176.35815470805,0.07588989880280245,1,795,5493,1960,6658
5023,23,21818.23731901983,0.19741916431125792,0,16,0,0,-16
5024,54,34006.411228523495,0.01618774769710693,1,416,6737,1384,7705
5025,24,26628.92710457048,0.06023495919086474,0,29,0,0,-29
5026,20,34401.698130230376,0.09998343414730353,1,1063,7727,1592,8256
5027,32,27456.853411646945,0.13011433579517367,1,340,10369,1492,11521
5028,66,23430.22957234442,0.1550086775875093,0,8,0,0,-8
5029,68,25917.820539834265,0.030569419874070754,1,423,8895,2986,11458
5030,69,26059.144975916104,0.01660461117893743,1,879,5597,3201,7919
5031,49,21085.63347651156,0.09672520046377862,1,283,5350,1709,6776
5032,58,39041.83650990905,0.03185674433808573,1,549,8885,1402,9738
5033,66,20879.799159437305,0.0439304882313522,1,960,7132,4470,10642
5034,65,20723.985874734524,0.42859489115141663,1,13,5537,3017,8541
5035,35,21158.11961711232,0.11607035823080725,1,2887,6403,1490,5006
5036,25,29298.87464597797,0.20696712703417078,1,1150,11174,1566,11590
5037,43,31843.94725373485,0.24448957567794866,1,383,8593,1474,9684
5038,28,57626.88819510007,0.08730217626476473,1,1533,9436,2682,10585
5039,47,25373.838308257302,0.14147805056595553,1,635,12196,2080,13641
5040,35,23218.29824315104,0.054155637699204506,0,49,0,0,-49
5041,45,24081.42353410503,0.38759502905561305,0,1,0,0,-1
5042,19,31126.73369638319,0.361465037463707,0,20,0,0,-20
5043,43,22606.106924288062,0.10587998859681107,0,42,0,0,-42
5044,25,21834.130800088526,0.07441320121042767,1,307,5565,1728,6986
5045,22,50971.44829838755,0.25013665604372104,1,412,16700,3511,19799
5046,21,26196.265292557,0.24858599557066846,0,149,0,0,-149
5047,71,32622.29413095214,0.05219557460581661,1,237,8594,1366,9723
5048,20,32515.388319914728,0.20587439505477628,1,171,9947,6777,16553
5049,42,49810.06966359296,0.04329565299351595,1,337,6227,1449,7339
5050,21,85904.45424443312,0.2045996498097413,1,319,6701,2465,8847
5051,18,24898.140652134054,0.007968434760661397,1,985,6041,1618,6674
5052,66,46488.90004348823,0.14226856853002234,0,90,0,0,-90
5053,40,20291.956342380054,0.006664323625413711,1,585,8614,1703,9732
5054,51,20298.94797322112,0.03798648852118117,1,577,9268,3160,11851
5055,69,33003.59127130831,0.06664301860040914,1,744,5513,1654,6423
5056,62,22816.48039863296,0.14041809931930788,1,228,7617,1830,9219
5057,40,24262.760189999288,0.18626544020332042,1,85,5831,1396,7142
5058,20,45198.98184541997,0.1952415962272457,1,743,5393,1373,6023
5059,36,21353.79032855061,0.03609917351531242,1,1032,5507,4481,8956
5060,50,30400.759977787126,0.045938413910530794,1,26,5967,1398,7339
5061,73,23129.226729706028,0.12101157324059958,1,548,5740,1541,6733
5062,34,24494.47190695826,0.07447679564332117,1,713,5930,3400,8617
5063,28,38620.41371736471,0.06288636022787354,1,84,6756,2910,9582
5064,70,59692.014834879155,0.15147957312012664,1,69,12254,1414,13599
5065,27,35014.53265959485,0.11776370693949484,1,515,29171,1355,30011
5066,46,24539.628442174224,0.08917565441549978,1,481,6530,1760,7809
5067,32,49224.67753326523,0.217716159045467,1,377,7323,2049,8995
5068,18,32688.30927946385,0.1213939012874736,1,561,10558,1536,11533
5069,36,31188.780531558958,0.13976618267151297,0,5,0,0,-5
5070,67,33082.54019197957,0.35622925248486986,1,700,5639,1486,6425
5071,50,49621.289921711475,0.017241869653831208,1,123,5484,5844,11205
5072,69,21085.943195097723,0.46913693717196947,1,125,9639,2255,11769
5073,70,21728.35678581682,0.46441585251148415,0,17,0,0,-17
5074,30,24820.00062810939,0.17366722535101464,1,145,8029,2224,10108
5075,56,22119.523135583593,0.2661156992408488,1,499,31405,1709,32615
5076,24,21546.982313910547,0.020066501634016926,1,208,12116,1796,13704
5077,33,22932.643049958868,0.14287467066199283,1,1068,11924,1542,12398
5078,33,20070.102641549172,0.012754277361640622,1,818,6434,2300,7916
5079,53,22444.055972442653,0.40189742121394056,1,109,7066,1611,8568
5080,27,22866.86815144769,0.054180194135799206,1,253,5454,1475,6676
5081,44,25853.871400164433,0.05864299878356232,1,463,11792,1780,13109
5082,61,23798.14300385799,0.09530904627115712,1,515,17562,1391,18438
5083,53,47315.656206773965,0.11396851539316741,1,338,7103,1821,8586
5084,71,38444.95262860294,0.06289617845899706,0,11,0,0,-11
5085,18,20397.733350662445,0.35021883651922675,0,83,0,0,-83
5086,20,20185.805873750305,0.2512088305478561,0,97,0,0,-97
5087,32,29250.09862638603,0.013470994363170896,1,19,7824,1773,9578
5088,55,23455.085290397008,0.04945467256264179,1,193,9596,1719,11122
5089,19,24549.581874945565,0.34468333720171607,1,43,11240,1339,12536
5090,25,27709.687838704383,0.12285447550808348,0,49,0,0,-49
5091,51,20473.360184702557,0.019329871604393013,0,54,0,0,-54
5092,58,46924.671525937265,0.05145323683868492,1,205,10326,1338,11459
5093,33,23606.90879795441,0.03944385714062978,1,267,6176,1529,7438
5094,36,35299.49104632899,0.22422933846016949,0,116,0,0,-116
5095,34,28726.55832896599,0.016256361256971368,0,16,0,0,-16
5096,48,21926.229113919846,0.15940126082465358,1,210,5333,1833,6956
5097,34,30065.873594857356,0.08767950539733282,1,736,7195,1697,8156
5098,41,29251.101122901102,0.007433242927921828,1,85,13427,1772,15114
5099,36,21361.895790592764,0.17546684343497598,1,184,8875,1637,10328
5100,22,32831.724094260106,0.06773671795755697,1,462,9124,1483,10145
5101,73,21425.800778963887,0.13827810730347578,1,637,9747,2310,11420
5102,22,22187.767620840168,0.0902671885193249,0,4,0,0,-4
5103,35,21430.16887425003,0.08280055916463426,0,79,0,0,-79
5104,53,27009.94257958359,0.3555570313742211,1,485,7119,1706,8340
5105,70,22713.081787396026,0.06290990978027439,1,865,10332,2075,11542
5106,18,21080.54071832463,0.19830963358513318,1,296,5547,1396,6647
5107,31,24887.01209832613,0.3408915222696829,0,25,0,0,-25
5108,39,32846.883141480816,0.06107196912300165,1,633,9517,2169,11053
5109,25,31581.45881774707,0.2836849373796547,1,780,5579,2118,6917
5110,20,27940.41872165161,0.42714614872980206,1,60,17511,1543,18994
5111,19,31402.40710892731,0.0635154228485386,1,494,6082,1349,6937
5112,42,25941.165691338527,0.04316136575315759,1,48,12807,2272,15031
5113,42,27643.612360741983,0.1516004557370702,1,765,5953,1491,6679
5114,58,37729.82948268594,0.11467801230165311,0,23,0,0,-23
5115,27,23838.483090700345,0.18573098393599488,0,124,0,0,-124
5116,37,53934.95788101329,0.005097502457942406,1,37,5961,1484,7408
5117,70,24990.10255791611,0.09485749838731379,0,0,0,0,0
5118,19,21735.821509050296,0.031177161456608215,1,686,5699,1385,6398
5119,56,22331.80707251677,0.0867944845574163,1,1118,8240,2251,9373
5120,22,20642.23420945185,0.06613335540191599,1,764,5388,1561,6185
5121,20,25212.14243475454,0.15605437952506562,0,2,0,0,-2
5122,28,22192.169575717006,0.007948698457343105,1,218,13584,1671,15037
5123,39,31880.178098352753,0.016031746196251348,1,39,7939,2577,10477
5124,69,38955.116777627816,0.14717878149196112,1,678,12638,1414,13374
5125,59,29404.200193773202,0.1317952031516379,1,804,17493,1335,18024
5126,60,127624.30616821157,0.11967556354710633,1,1986,7102,1779,6895
5127,26,26828.939597933302,0.18679620960832946,0,71,0,0,-71
5128,26,21637.08695141223,0.013501859854374682,1,722,12084,1378,12740
5129,24,43864.04799187308,0.09818188836640164,1,134,18119,1702,19687
5130,44,30512.371812052585,0.1217225931646098,1,248,12249,2366,14367
5131,58,23010.030596276625,0.16856342661629195,1,973,16076,2033,17136
5132,22,20471.299609941652,0.14951712735335929,1,244,9182,2176,11114
5133,62,61451.818589458344,0.04488012939602124,0,17,0,0,-17
5134,26,20748.729479845504,0.01955680322919497,1,784,6730,2159,8105
5135,34,26461.744040380316,0.1209833403829632,1,111,7722,2144,9755
5136,27,23178.542518596012,0.0172965165536783,1,1774,11570,1965,11761
5137,18,22687.571175713543,0.02469983398140632,1,461,7810,2789,10138
5138,58,23987.06846746668,0.18831920015643927,0,56,0,0,-56
5139,36,26713.23889904108,0.1249887622861374,1,141,8265,1537,9661
5140,18,24367.329269129095,0.15358003463365144,1,1204,8341,1538,8675
5141,23,24095.365205819,0.2355666863329358,1,51,9028,2646,11623
5142,40,23012.08159454279,0.037253565224222074,1,753,11390,2814,13451
5143,57,20851.046444851607,0.18135309655485315,0,114,0,0,-114
5144,29,32200.657500546782,0.1413240208040053,0,119,0,0,-119
5145,24,25980.702038452877,0.0909949840629956,1,201,5769,1392,6960
5146,64,22037.333425433015,0.16108089160678668,1,1109,9903,1360,10154
5147,33,22129.91057783618,0.09485936962040013,1,1362,6285,1507,6430
5148,72,22644.573343433425,0.08392252914179169,1,988,8971,1373,9356
5149,26,24887.294944733425,0.02493962227637967,0,25,0,0,-25
5150,48,26526.924301957817,0.07552700587546067,1,56,6092,1398,7434
5151,33,22433.448388253688,0.2792968916783324,0,111,0,0,-111
5152,53,25347.944649070545,0.05274428138478581,1,1113,7201,1777,7865
5153,74,22845.498990928874,0.44714505145541067,1,659,10724,1476,11541
5154,52,20321.3721231539,0.09492535517727511,0,35,0,0,-35
5155,61,27474.63850944907,0.2580524524254958,1,908,8715,1371,9178
5156,27,23033.244429263028,0.032179354877886715,1,164,8919,2550,11305
5157,27,67075.60846300084,0.2498135955273616,1,97,9018,1768,10689
5158,54,28097.41861180177,0.14626638845511675,1,1821,10466,1452,10097
5159,64,22428.372143574903,0.12462309004469939,1,218,10590,2493,12865
5160,19,24977.55447985035,0.015043909192721684,1,842,6468,1337,6963
5161,18,21556.67316003763,0.0731338210035576,1,477,13752,8815,22090
5162,40,47565.406376411935,0.04049032206813479,1,343,6619,1438,7714
5163,51,25350.558630766332,0.04256409268311901,1,532,7635,1733,8836
5164,53,48968.65151438341,0.2554811758273011,1,186,10211,1634,11659
5165,57,23786.847856587778,0.09105002183322201,1,374,29113,2204,30943
5166,53,21403.974366123184,0.05928716690445576,1,176,33544,3322,36690
5167,38,21865.80969204011,0.22722670527418265,0,0,0,0,0
5168,63,23977.270785489556,0.14475484386295567,1,206,10667,1505,11966
5169,53,23737.09231140536,0.06776552799555538,1,749,5308,2920,7479
5170,19,22399.800891347782,0.04220236105850653,1,1007,7300,1390,7683
5171,33,32978.10614711751,0.14656341351246996,1,632,23232,1624,24224
5172,18,21936.376645252323,0.02560432577142308,1,178,5491,1387,6700
5173,25,34048.810609092005,0.11468125204730746,0,28,0,0,-28
5174,33,52294.73882109841,0.1645178580993543,1,1332,5725,3459,7852
5175,40,23210.254526787518,0.004128437803097464,1,1173,5249,1708,5784
5176,36,67895.06777747258,0.3472705885304363,0,4,0,0,-4
5177,75,23073.68162980357,0.033963955005150336,0,69,0,0,-69
5178,69,20587.44461941113,0.3526862148450469,0,107,0,0,-107
5179,29,25304.991691064388,0.11717438954809474,0,111,0,0,-111
5180,22,20552.059620900967,0.016942870978578335,1,333,12380,3570,15617
5181,43,21943.656538398613,0.030302536928081377,1,455,7510,1494,8549
5182,20,27131.758137225275,0.0006739918958335031,1,680,10987,1596,11903
5183,45,29694.659685957333,0.5100267885994711,0,40,0,0,-40
5184,20,43046.103849142375,0.06415832062257333,1,1018,46086,4034,49102
5185,23,22499.555637769834,0.1165504068877206,1,49,9597,2730,12278
5186,53,22981.16748612971,0.13177725143615834,1,480,5400,1406,6326
5187,26,24169.447676692685,0.008324148622304151,0,196,0,0,-196
5188,74,25164.621069644618,0.07676566205990629,1,124,9042,1883,10801
5189,44,23126.457924498074,0.05962947853927788,0,23,0,0,-23
5190,44,23707.12647121484,0.3763042460066532,0,21,0,0,-21
5191,71,54593.55026750816,0.14805834712938748,1,280,6684,1608,8012
5192,64,22312.91096553678,0.052817345316461456,1,504,17435,1367,18298
5193,28,35889.482140564694,0.24383330384100443,1,755,5483,1947,6675
5194,24,23013.906155720917,0.10267642274914998,1,241,8582,1381,9722
5195,58,20794.561033007616,0.25950126186567574,0,44,0,0,-44
5196,71,47539.477828469004,0.12146317909474215,1,84,6525,1450,7891
5197,43,20834.09132410918,0.017648404035883938,1,31,5310,1544,6823
5198,18,53832.12606279888,0.02519155567267788,1,2016,8415,1600,7999
5199,26,20012.19669530927,0.11136475522926101,0,191,0,0,-191
5200,68,23605.88218470026,0.44647324585072656,1,282,15971,1484,17173
5201,58,30430.99986084981,0.07802088101763463,1,319,6635,1704,8020
5202,64,22432.336554459314,0.1181380230359651,1,496,8107,3284,10895
5203,32,25906.818236460844,0.022459393127264415,1,2792,5597,1996,4801
5204,38,63392.82425160286,0.048764112515403746,1,727,11617,1739,12629
5205,54,36447.15344252351,0.09451792186262332,0,14,0,0,-14
5206,21,24276.98049575753,0.043899156406670074,1,201,8025,1496,9320
5207,62,24055.39160380331,0.03400400767623049,1,66,6919,4653,11506
5208,73,30645.086048842168,0.025592421926700963,1,857,5476,1624,6243
5209,45,22860.09306805057,0.05181072992108329,0,96,0,0,-96
5210,71,24624.73759436053,0.11153923088950717,0,22,0,0,-22
5211,49,21371.19776843451,0.12271758484896489,1,51,7063,1507,8519
5212,37,62821.88137889072,0.13232554012688774,1,740,10893,1355,11508
5213,64,22236.582658460105,0.16400445875641123,1,135,14652,3182,17699
5214,42,24577.451371897507,0.06474317257695313,1,502,8739,1373,9610
5215,30,28018.117096387923,0.2359202983668274,1,288,6949,1528,8189
5216,32,22111.10535440674,0.4728217216685934,0,7,0,0,-7
5217,21,61596.87506273003,0.10982850972921214,1,122,6451,1624,7953
5218,39,27388.550965083836,0.13710986152478324,1,242,17904,1414,19076
5219,26,40536.79919389721,0.07986971222355098,1,114,6730,1490,8106
5220,50,30944.86742264153,0.408510382381113,0,15,0,0,-15
5221,24,24438.1565660562,0.11049547110353455,1,349,5426,1388,6465
5222,72,20249.820627517936,0.10939689755159696,1,503,7465,1606,8568
5223,23,24603.293310252273,0.017669211981971085,1,694,6517,1353,7176
5224,45,29743.57852589596,0.12267681864658711,0,85,0,0,-85
5225,27,20315.01208623602,0.08250156058467814,1,143,11071,3664,14592
5226,30,23716.420034575676,0.2960230991215054,1,234,16915,2249,18930
5227,19,29931.399419210607,0.2544608165113788,1,560,8747,1377,9564
5228,51,25085.23873915991,0.12042033304724498,0,45,0,0,-45
5229,44,21630.9578092852,0.025055549970305156,1,273,6111,2047,7885
5230,25,22043.948212897634,0.1896152959919959,0,15,0,0,-15
5231,32,22102.045320860747,0.2304232392594474,0,42,0,0,-42
5232,40,21750.609531997692,0.0020298877068825895,1,263,5371,1478,6586
5233,32,27967.308079766794,0.011275808651860572,1,932,37403,1347,37818
5234,22,21720.341024038844,0.10857435068446297,1,114,7029,1552,8467
5235,19,24247.887537599,0.08578834689102242,1,465,8060,1512,9107
5236,52,35756.797121941374,0.0619753218051817,1,634,6983,2176,8525
5237,72,22255.07951233756,0.02706132631014293,1,421,6296,1498,7373
5238,68,26380.98756828078,0.14678849260567967,1,94,7413,1457,8776
5239,48,24251.494098592637,0.09518822911108063,1,925,8867,1750,9692
5240,29,26296.35958913158,0.07434602853378822,0,31,0,0,-31
5241,32,22151.076012459005,0.05201735542200729,1,1731,8639,1711,8619
5242,54,29022.133881622052,0.055193649947676844,1,204,7051,1362,8209
5243,60,44767.90248947561,0.11943543994279424,1,1175,6564,4141,9530
5244,33,29896.830584582265,0.00521327066945586,1,267,6374,2271,8378
5245,26,20565.383612628353,0.06806170448716803,0,35,0,0,-35
5246,38,37946.46212468917,0.0939261652055817,1,739,5557,1612,6430
5247,23,40762.66031453036,0.11084247204594819,1,831,5773,4935,9877
5248,58,29955.290778461,0.2580269963386873,1,104,5565,1398,6859
5249,40,28672.54177973729,0.0408978740075906,1,665,5815,1857,7007
5250,75,70953.3025037804,0.01431565257802227,1,1367,13229,1841,13703
5251,25,21584.57792555504,0.1725803341638939,1,474,7412,1513,8451
5252,22,20104.919946554208,0.04061088413451906,1,558,8865,2244,10551
5253,61,20507.434086548044,0.009213349821708761,1,329,25097,1513,26281
5254,19,21587.639654164668,0.19731292925360358,0,131,0,0,-131
5255,38,22458.60120380282,0.033808744333152306,1,721,11196,1705,12180
5256,31,27333.085175327367,0.017557590249219525,1,991,10271,1528,10808
5257,74,41035.40457686534,0.11139021265016454,1,97,5870,1348,7121
5258,37,29887.10223417775,0.06777094522240734,1,401,6244,2430,8273
5259,20,28162.38397341693,0.0014397936903939139,0,87,0,0,-87
5260,71,22582.265068765395,0.1889369604231932,0,26,0,0,-26
5261,18,20032.94509762985,0.3332850097690399,0,39,0,0,-39
5262,32,25365.330850073526,0.041380143155599236,1,780,6468,2313,8001
5263,56,21527.26987616919,0.26091900009420116,1,65,6967,1901,8803
5264,56,22592.08580016906,0.0552654732084593,1,180,9921,1445,11186
5265,40,46046.45154906691,0.19333872784236775,1,1810,6243,1713,6146
5266,58,22739.377010030024,0.004021011217493678,1,157,7843,1356,9042
5267,46,20099.849080643933,0.31030315722087837,1,1497,6717,2182,7402
5268,51,30371.776631101136,0.023243408703616283,1,156,8565,3321,11730
5269,18,22228.695088695735,0.09670836310266302,0,101,0,0,-101
5270,49,23959.691468853576,0.09669491397439588,1,409,5660,1569,6820
5271,35,20658.806664680207,0.005362613550714795,1,138,6108,1403,7373
5272,38,21227.113471936813,0.05317766918490177,1,44,7296,1751,9003
5273,30,32621.431718121326,0.004806115299242756,1,119,14087,1933,15901
5274,51,49618.58960267483,0.11485007091268669,1,992,6266,1621,6895
5275,23,22636.734370636696,0.3620903390926578,0,160,0,0,-160
5276,28,20059.2804668566,0.010910024729367276,1,1073,5684,1386,5997
5277,67,49306.62444972622,0.2866596043735954,1,1218,5326,1625,5733
5278,32,20428.704548516987,0.17098748354176124,0,42,0,0,-42
5279,57,23336.445809606605,0.010358430584431881,1,1152,8895,1660,9403
5280,41,20726.78062437609,0.2038233982352142,1,795,6931,1360,7496
5281,68,47393.929687871,0.16523742976078795,1,114,7018,1455,8359
5282,33,26392.150727323577,0.207837525544119,1,120,5851,1999,7730
5283,56,76425.58390994211,0.2449415947592008,0,48,0,0,-48
5284,67,21733.508199183085,0.13362675148346762,0,43,0,0,-43
5285,75,38347.44648793603,0.27204043701972835,0,38,0,0,-38
5286,30,31381.008834519587,0.010632259520359554,1,23,7901,1858,9736
5287,48,20283.325646799545,0.22038322064457724,1,62,5850,1584,7372
5288,28,24340.441875074324,0.1428525460915921,0,24,0,0,-24
5289,18,21104.63055221599,0.1064339796813405,1,1045,14535,1365,14855
5290,66,21771.586580118972,0.07672059744830222,1,808,8893,1427,9512
5291,21,29676.99857411195,0.07431902325033875,1,751,5619,1360,6228
5292,33,37831.14227715176,0.0636830227066631,1,300,10193,1457,11350
5293,32,29085.64267466138,0.3122259540393815,1,1376,5519,1830,5973
5294,48,22750.03867156639,0.07074432346864412,1,190,6252,2070,8132
5295,26,22088.084669576787,0.3064476102142981,0,130,0,0,-130
5296,27,23503.267827612835,0.2976287343221544,0,33,0,0,-33
5297,52,29275.63951586163,0.07346265508440639,0,46,0,0,-46
5298,40,24005.08253063259,0.02749555283263677,1,518,6087,1397,6966
5299,37,21396.469670721333,0.026011583363938474,1,73,5597,1567,7091
5300,75,34494.45491698658,0.1391000165979963,1,1812,5950,1680,5818
5301,31,21151.501082737475,0.13578323075867368,1,332,5391,3619,8678
5302,36,21312.667665217134,0.32539690467166354,0,121,0,0,-121
5303,33,29212.067520210967,0.5802454900638723,1,298,6937,2615,9254
5304,39,20072.44319879314,0.591745203978538,0,27,0,0,-27
5305,46,30783.35322259357,0.03429745749723115,1,647,13966,1408,14727
5306,18,20599.606610940722,0.03175722602765783,1,1702,5994,1850,6142
5307,23,25151.541955598175,0.04595061975108664,1,418,10738,1731,12051
5308,35,44725.51688086911,0.3030945674765179,0,12,0,0,-12
5309,46,21872.35237262689,0.027094285242421898,1,243,23547,3891,27195
5310,19,29174.509946987622,0.05711535709133987,1,351,34266,1983,35898
5311,22,24016.937577295917,0.1723290765442825,1,610,6315,1938,7643
5312,39,24784.45404630414,0.028239051458822797,1,516,5245,1957,6686
