ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
4744,44,35941.74563536063,0.20938512453602218,1,917,6239,1603,6925
4745,24,24353.021777462236,0.026028818994395412,0,15,0,0,-15
4746,50,24500.31816494948,0.11410713554587706,1,391,5265,2211,7085
4747,42,27626.299296281966,0.11886925914193233,1,369,6369,3053,9053
4748,51,27720.982354477517,0.11020407785510107,1,522,5554,1492,6524
4749,33,21356.975513813723,0.04805455229238563,1,1589,6388,2250,7049
4750,21,29749.54143069896,0.04762471390346957,0,17,0,0,-17
4751,34,43311.05512394105,0.280684362805812,1,595,6483,2081,7969
4752,22,27199.188502538338,0.054334454602624226,1,268,6257,1721,7710
4753,22,25475.89189795334,0.0760026029318359,1,42,5245,2217,7420
4754,34,22549.65009860554,0.01640689396676271,0,42,0,0,-42
4755,57,21433.015620622307,0.2847698527233434,0,26,0,0,-26
4756,65,20067.204572957726,0.04060053437113533,1,510,7291,1368,8149
4757,31,34315.42503741438,0.11597692575365216,1,590,37943,1989,39342
4758,57,190484.62245830943,0.23085086892723414,1,772,18100,1962,19290
4759,47,23947.924641973033,0.05961417989796239,1,1167,5474,1557,5864
4760,45,22430.635833230568,0.0556273408135668,1,58,5265,3819,9026
4761,27,21885.201601094257,0.16096918480171185,1,415,5460,4691,9736
4762,35,33801.28513718052,0.051120480366728414,0,11,0,0,-11
4763,38,20017.834560886084,0.12482810288611565,0,11,0,0,-11
4764,58,24294.390722479024,0.027736499960214763,1,178,5368,1491,6681
4765,36,37028.449994303395,0.15259084235739065,0,5,0,0,-5
4766,30,20503.886230977543,0.15025701648280537,0,39,0,0,-39
4767,18,25639.324054389428,0.09556946804606713,1,959,5464,1490,5995
4768,72,21870.72259511127,0.08427141579070539,1,261,9512,1930,11181
4769,20,24226.825649472466,0.467439643332802,0,107,0,0,-107
4770,35,22608.279316285,0.2183038497650355,1,309,9356,1435,10482
4771,73,28557.256446093113,0.14316129385949533,0,19,0,0,-19
4772,70,30564.311750746343,0.050596189543911804,0,122,0,0,-122
4773,61,20958.638196165666,0.1715765472199159,1,222,9641,1502,10921
4774,48,25108.906709814353,0.0430868207122574,1,70,11360,3048,14338
4775,35,22663.29213710317,0.007319195541553768,1,678,9173,1404,9899
4776,75,26563.074973813516,0.12567034160893717,1,2822,21341,2300,20819
4777,39,26832.94773464874,0.17352632591564685,0,64,0,0,-64
4778,52,20080.03407951183,0.3356161974115486,0,0,0,0,0
4779,53,28097.8809042833,0.09818965780567417,1,248,9461,1514,10727
4780,61,33309.26321387828,0.08456520177613637,1,166,5893,2616,8343
4781,23,20071.96102749681,0.12454286725207177,0,30,0,0,-30
4782,38,20198.4904251332,0.0935167961316198,0,41,0,0,-41
4783,22,33542.08547885831,0.36087293128626546,1,22,9329,1881,11188
4784,47,23290.047074000522,0.0675742632302514,1,221,17430,1712,18921
4785,53,21312.935794230285,0.002214388981805732,1,61,6093,1471,7503
4786,68,21455.63833016685,0.15192009997709183,1,320,7598,2144,9422
4787,44,31059.6865248082,0.05973140610772982,1,1400,13674,1529,13803
4788,24,32315.748542246063,0.1051862833963828,1,439,8195,2159,9915
4789,70,31917.231216425942,0.02383224698740952,1,1053,5735,1373,6055
4790,33,20574.642739132825,0.241823720340253,1,883,6536,1399,7052
4791,51,26245.492561986768,0.26847259832268505,1,586,5278,1498,6190
4792,20,22246.879494679182,0.3761815398191651,0,2,0,0,-2
4793,48,29102.922854853794,0.17116736405012486,1,271,5432,2643,7804
4794,64,27847.51593080472,0.44652309780433325,0,85,0,0,-85
4795,21,58288.782370699155,0.05095807451791343,1,757,10116,1570,10929
4796,49,28492.481815089515,0.41602504276470104,0,1,0,0,-1
4797,43,21332.219292698876,0.1492683762240875,0,31,0,0,-31
4798,22,22482.37059516684,0.021288655380651063,0,23,0,0,-23
4799,24,34762.75569434523,0.004681356265139328,1,856,11062,1397,11603
4800,43,21488.18051323609,0.024082598358214632,1,608,5981,3024,8397
4801,46,23803.555483662578,0.10549868495998536,1,868,6607,1656,7395
4802,26,71025.28196111429,0.039532651628480596,1,2131,8255,1667,7791
4803,20,23574.4095580866,0.05112457187838276,1,516,5245,2689,7418
4804,62,64780.319856746595,0.2750344537403132,1,1274,6201,1471,6398
4805,42,33850.75155897862,0.3688785413196042,0,18,0,0,-18
4806,40,23481.47235919725,0.07726918455776449,1,430,5972,2029,7571
4807,48,25817.147483968576,0.0907718561306617,1,28,5265,1665,6902
4808,33,25008.386631417336,0.06403212963977302,1,637,41225,2171,42759
4809,71,22405.525294331605,0.026946401780176814,0,47,0,0,-47
4810,41,24187.319045211996,0.10697410554464612,0,17,0,0,-17
4811,38,20745.40898020701,0.08248495868976373,1,148,5766,1557,7175
4812,54,21304.618416242854,0.035390811753346574,0,75,0,0,-75
4813,37,33864.593688153094,0.22463640131509163,1,119,6165,3097,9143
4814,20,39997.39983368744,0.061754032741290134,1,345,8503,1481,9639
4815,24,24547.000011925807,0.019014138867176327,1,656,8965,2313,10622
4816,18,32873.211075619234,0.012224011727538286,1,1275,21347,4158,24230
4817,24,21935.54701983102,0.19310829332338814,0,116,0,0,-116
4818,50,22614.79534390267,0.6795960066230585,1,550,9679,1860,10989
4819,18,30148.007760812143,0.12436980084310477,1,8,9863,1594,11449
4820,48,31009.3341726357,0.06596939739403862,1,351,5543,1341,6533
4821,27,21778.556966008182,0.6019116795187741,0,10,0,0,-10
4822,19,49798.68530305466,0.2743437208705072,1,250,5517,3617,8884
4823,32,20625.31625894425,0.22598781836275145,0,141,0,0,-141
4824,18,32889.51476965626,0.12022573621035519,1,155,5281,1413,6539
4825,23,22469.5965668566,0.02457982483305278,1,717,6459,1842,7584
4826,45,21164.624539437453,0.01727300777151101,1,510,6073,2388,7951
4827,39,26993.966345857672,0.029751867993559247,0,112,0,0,-112
4828,42,24399.534790256545,0.2542922493687966,1,645,39351,1360,40066
4829,48,45176.84786465649,0.03194758054933851,1,496,7261,1770,8535
4830,30,29590.300641458653,0.10926211417583294,1,1616,8341,1338,8063
4831,23,48287.738043514444,0.1225864656810687,1,769,11061,1405,11697
4832,60,23605.79448317872,0.038777885110697435,1,346,6286,1807,7747
4833,27,45363.56350047065,0.06945778025419064,1,954,8099,1482,8627
4834,54,21919.521663781372,0.01763066974518453,0,120,0,0,-120
4835,69,25538.61844888988,0.11051968777865567,0,122,0,0,-122
4836,54,28026.258437676737,0.061454611891446194,1,1155,5885,2301,7031
4837,22,28687.05467806412,0.31675964299345727,0,119,0,0,-119
4838,33,21607.38695009251,0.2042277441673702,0,54,0,0,-54
4839,27,53551.171291780105,0.02652068629390233,1,315,7395,1407,8487
4840,37,22058.41531802184,0.38376331485733045,1,318,7816,1745,9243
4841,36,35315.3858979492,0.3460898972200287,0,46,0,0,-46
4842,53,22787.797519452815,0.08350936501300961,1,218,6145,1630,7557
4843,24,28295.43390591645,0.1528454283708089,0,23,0,0,-23
4844,51,33653.81423561638,0.0059608285582006554,1,213,11715,1576,13078
4845,70,74953.68602972123,0.2756809247081109,1,933,5473,3087,7627
4846,27,25644.74599325004,0.3048606733473333,0,13,0,0,-13
4847,27,26590.67682815653,0.07949560134687558,1,433,12833,1936,14336
4848,20,21594.011712925214,0.0038637816186936303,1,266,6992,1422,8148
4849,23,35691.653193486156,0.12616540627291378,1,382,9331,4128,13077
4850,18,22948.93739239619,0.07367449921018902,1,269,6389,1886,8006
4851,21,35511.489856149725,0.05575238827453396,1,227,8214,1916,9903
4852,74,21650.07911087101,0.0965837862775116,1,542,6162,3355,8975
4853,48,26942.473725488624,0.13042371998163327,1,269,7662,1360,8753
4854,52,22391.074773620516,0.15219469122956697,1,165,13962,2646,16443
4855,47,34984.33725058543,0.055885105783897035,1,599,11320,1677,12398
4856,42,22490.356865808222,0.017315023746549838,1,1134,5605,1537,6008
4857,32,26315.386669252126,0.1666878239652254,0,13,0,0,-13
4858,67,20104.10658429881,0.14061874705395916,1,613,6157,1478,7022
4859,63,22513.74288326359,0.06939673991647664,0,13,0,0,-13
4860,70,45458.421424539636,0.11368837766909319,1,592,12516,3873,15797
4861,26,27387.06176452463,0.01572384441265741,1,347,6714,1556,7923
4862,22,28413.29813079069,0.013375070065028288,0,18,0,0,-18
4863,47,28756.038429282777,0.009172297362018897,1,193,9074,1709,10590
4864,18,20552.636802092286,0.15940603283104582,1,545,5418,1472,6345
4865,24,58426.81040839657,0.17969883261947597,1,376,6907,2696,9227
4866,32,78773.43650307304,0.33560932044787617,1,55,6736,3322,10003
4867,30,25177.638271611686,0.3650590723854875,0,103,0,0,-103
4868,64,42505.57354204806,0.11026475663382787,1,891,5973,1393,6475
4869,32,28602.8730810784,0.15828036231650475,0,51,0,0,-51
4870,62,21672.80802506333,0.10896991895706867,0,86,0,0,-86
4871,33,32002.411709705324,0.3629510611319664,0,10,0,0,-10
4872,24,26429.99433462677,0.16357029991002126,1,227,6350,1468,7591
4873,31,21319.01068796916,0.2176005505947474,0,31,0,0,-31
4874,30,25636.7197544963,0.01587688232122413,1,31,7108,2201,9278
4875,68,30636.99806888164,0.0596089628183262,1,573,6363,1396,7186
4876,40,69195.00169617413,0.13750744095286258,1,55,20057,1566,21568
4877,20,33403.31511508692,0.06553527883173968,1,142,7284,1518,8660
4878,63,27040.019187077905,0.06555698689977082,1,157,5329,1374,6546
4879,36,38561.88236659791,0.05154076219781798,0,10,0,0,-10
4880,23,27389.450466681825,0.05145789260337595,0,102,0,0,-102
4881,21,20668.54606319786,0.2679939278234849,1,59,5826,1692,7459
4882,54,20975.213081964113,0.03543112818740461,1,566,5364,1379,6177
4883,59,26077.38291796219,0.01857243460160053,1,58,5795,1633,7370
4884,38,40682.35843235417,0.028650673469456166,1,300,5586,2025,7311
4885,22,25612.32248631472,0.047781528277017,1,141,6289,1793,7941
4886,21,27547.956336790794,0.008260942829722373,1,302,8886,1490,10074
4887,58,133193.66115065434,0.02854195149001141,1,63,7706,1492,9135
4888,18,21550.52372707841,0.02126132877969245,1,276,9571,1375,10670
4889,24,114009.35684615487,0.2187546136023138,0,88,0,0,-88
4890,23,27050.138261411375,0.1161190303089099,1,248,7506,1574,8832
4891,71,60156.52060565519,0.13337234669195797,1,779,9110,1380,9711
4892,22,21870.89577084005,0.06965820470732056,0,131,0,0,-131
4893,69,24037.268365503867,0.07139471272287054,1,268,5847,1503,7082
4894,24,36047.64895561399,0.01815240927834456,0,13,0,0,-13
4895,73,25242.36400263954,0.11733115867782921,1,258,9809,3469,13020
4896,54,26887.43108172544,0.10413525254797969,0,118,0,0,-118
4897,29,27653.026303743263,0.2239060265801556,0,25,0,0,-25
4898,37,21761.099228640545,0.2045308710317844,0,67,0,0,-67
4899,69,38120.80162440008,0.10505716052746472,1,209,11375,1342,12508
4900,47,37536.69375652611,0.028001855784988774,1,359,14704,1459,15804
4901,64,36456.71105332817,0.04427498367500863,1,663,26705,2360,28402
4902,41,24241.664068961425,0.21645773815267746,1,643,9857,1381,10595
4903,65,25028.632263699277,0.03578021728444303,1,613,7048,2974,9409
4904,67,65108.37491866634,0.09368801722128318,0,54,0,0,-54
4905,58,30880.65132420846,0.05718349027778946,0,137,0,0,-137
4906,25,25832.28195634272,0.09435000476168895,1,250,14354,1539,15643
4907,41,28208.78935493456,0.06932049591137827,1,176,12666,1398,13888
4908,25,21257.9984119574,0.062256342221680604,0,11,0,0,-11
4909,32,34984.99109388299,0.042341725500888445,1,650,7160,2239,8749
4910,33,33645.37608311938,0.014740382518539687,1,982,7321,1394,7733
4911,29,35678.55147521263,0.21192822345413678,0,80,0,0,-80
4912,21,22760.05642034956,0.08891823856073534,1,119,7449,2120,9450
4913,68,21483.467593254034,0.07572904407909119,1,433,6814,2549,8930
4914,47,21659.86761104851,0.047512397061736836,1,310,5466,2424,7580
4915,20,22947.47095308918,0.03370184978385204,1,528,7365,1481,8318
4916,24,23289.026714337175,0.3878316716066526,1,1085,7255,2594,8764
4917,22,23963.357425129096,0.10547764193355484,0,13,0,0,-13
4918,29,33751.48980976102,0.09683576624591307,1,252,6029,2055,7832
4919,70,103469.17599771297,0.08086415433418224,1,172,15734,1345,16907
4920,41,86214.2129937614,0.039771787332589056,0,129,0,0,-129
4921,39,29777.046341315345,0.08093136483451258,1,187,6998,3262,10073
4922,34,24893.06044570074,0.39158859200361357,0,7,0,0,-7
4923,20,36146.53671309489,0.04624051080153316,1,48,5887,5679,11518
4924,34,29316.83510965301,0.12141314845191155,1,493,6741,1616,7864
4925,61,24376.989185554376,0.09170177795595316,1,661,6346,1568,7253
4926,28,23077.103200334448,0.08062878395617974,0,49,0,0,-49
4927,33,30702.9008046256,0.09402624001245692,1,193,5369,2568,7744
4928,24,20657.830390181593,0.05896369402860275,0,29,0,0,-29
4929,49,28434.17949655318,0.03759919157932983,1,443,11413,1496,12466
4930,45,24503.958494526385,0.006485306788167586,1,998,16957,2603,18562
4931,66,37810.1798321689,0.25805015954196514,1,265,11155,1416,12306
4932,38,20603.25381394806,0.22679430508053836,1,666,6924,1393,7651
4933,54,21411.48269570731,0.41117162696169884,0,22,0,0,-22
4934,35,21118.284099449542,0.19442611939895763,1,171,5353,1556,6738
4935,69,21090.195501404007,0.1207185905164284,0,16,0,0,-16
4936,58,21769.18154672476,0.030374926080208326,1,324,6892,2056,8624
4937,65,38214.55518309032,0.040975592479334015,1,976,8221,2822,10067
4938,26,20202.966777048314,0.20269210129237566,0,35,0,0,-35
4939,74,22214.22494305053,0.010373267865574373,1,379,18508,1720,19849
4940,30,22370.991487853287,0.008414620899504408,0,45,0,0,-45
4941,35,59034.8874213127,0.0031134563338939382,1,636,5804,1764,6932
4942,40,22176.69711416733,0.0813841578881479,1,80,6331,1405,7656
4943,39,27019.184774214475,0.037286401785164194,1,1000,8124,1388,8512
4944,69,79255.43529513261,0.01924374891107151,1,324,7470,2312,9458
4945,39,25750.379250327383,0.21248035369231713,0,2,0,0,-2
4946,58,39607.873135639245,0.07181854768778352,1,195,5416,1404,6625
4947,64,23088.10056580952,0.05488428649210718,1,50,6900,1346,8196
4948,37,25630.17483118165,0.06682575744014649,1,188,19865,2008,21685
4949,38,33462.99895532031,0.08389610799809731,1,830,6769,1797,7736
4950,28,37040.31005066448,0.1092271510652236,1,1020,29474,1847,30301
4951,24,24086.001049018512,0.23336350934641087,0,64,0,0,-64
4952,57,37098.45909501838,0.013790773227728492,1,453,24847,1594,25988
4953,20,21731.310454695576,0.230290325445083,0,4,0,0,-4
4954,27,20368.89822660576,0.23904278079957975,0,13,0,0,-13
4955,37,28883.87365602056,0.5054646903753723,1,240,6823,2349,8932
4956,58,23651.866216792398,0.07046348226116689,1,438,5671,1569,6802
4957,67,22362.95766037332,0.05220136793587039,1,82,6305,1499,7722
4958,50,26870.730763922315,0.011689721077291533,1,1548,8045,1618,8115
4959,70,23173.371720096817,0.026317900703187676,1,132,5513,2384,7765
4960,19,87565.49916392266,0.028797832014911474,1,286,5719,3540,8973
4961,33,30525.239881289133,0.07807821490226526,1,1179,6499,1376,6696
4962,46,20077.28296806948,0.12373470690947885,1,929,5522,1337,5930
4963,55,21117.27553266706,0.01432846958633136,1,1022,7367,1671,8016
4964,35,23324.547759046,0.2807533893903644,1,2042,5701,1572,5231
4965,21,22223.395450458058,0.2686673836878684,1,1689,5845,2483,6639
4966,19,23196.684262918487,0.07143888903370758,1,369,5769,1437,6837
4967,50,32752.573923899654,0.059088595459936756,1,2090,6940,1366,6216
4968,37,24925.55845692973,0.030342536825977855,1,1108,5377,1693,5962
4969,25,24461.056157904677,0.03225381627049917,0,46,0,0,-46
4970,50,28935.898036006372,0.09122197358724632,1,2217,7130,1458,6371
4971,26,21009.406123624995,0.027244212112879144,1,388,5461,5760,10833
4972,51,22751.656787499127,0.06314997664004543,0,30,0,0,-30
4973,19,23816.89694527673,0.08862522385112734,1,441,6632,1575,7766
4974,19,21028.96913854598,0.23491533007339688,1,2039,8154,1703,7818
4975,51,22807.889887727706,0.0009291654499613244,1,327,12334,1656,13663
4976,54,29002.99772949732,0.04933601510031573,0,38,0,0,-38
4977,39,24184.915884010265,0.12015324134436672,1,689,16077,1430,16818
4978,21,26292.768516665798,0.031891916422941674,1,1081,6997,1515,7431
4979,21,21589.910664036743,0.22047242013802917,1,68,5776,2229,7937
4980,18,24375.658043392446,0.05094480730209437,1,602,10859,1363,11620
4981,27,36019.29112981328,0.09959443151945625,1,284,5833,1946,7495
4982,56,20522.932601473225,0.014862409220341708,1,319,10718,2379,12778
4983,34,21218.92923085063,0.06049982769498685,1,36,5266,1600,6830
4984,33,21433.57292998789,0.4675212868461003,1,786,12793,1442,13449
4985,20,26943.36556691822,0.1512373366160376,0,92,0,0,-92
4986,26,20502.400012256086,0.10092146462436974,1,460,5349,2208,7097
4987,26,28856.143661011472,0.03287959990699945,1,479,41559,2345,43425
4988,35,29155.87801190998,0.12645096980269194,1,111,6301,1428,7618
4989,22,25877.483014284142,0.15266865836943794,1,80,5943,2634,8497
4990,68,20203.807122175618,0.13863023244713638,0,2,0,0,-2
4991,25,52376.73162753188,0.12381112860284327,1,229,5381,1353,6505
4992,21,20346.843124858842,0.2092152478521511,1,148,7779,1413,9044
4993,30,23945.337227977892,0.2917216107689379,1,476,5895,1476,6895
4994,38,22146.35772090988,0.04756881906122044,0,131,0,0,-131
4995,57,21956.637618625642,0.18222166705010803,0,91,0,0,-91
4996,70,21447.064974074186,0.027294224583452563,1,504,6330,1570,7396
4997,27,68789.555317362,0.14206289918336884,1,252,5270,3259,8277
4998,53,45996.46946806423,0.06487128359560074,1,251,8053,2267,10069
4999,35,37282.76312115206,0.04417526871517805,1,846,7827,2241,9222
5000,75,25355.00858770604,0.04638730532976211,0,21,0,0,-21
5001,23,29064.768942969233,0.03062903535756872,1,630,6811,2857,9038
5002,72,46250.197813804516,0.06060332533751358,1,509,11418,1751,12660
5003,18,22421.54703153999,0.11898292383973899,1,388,5804,1656,7072
5004,33,24267.00017160819,0.35878511538093233,1,348,5891,1634,7177
5005,51,73692.87920623536,0.0021790470063092326,1,64,6535,1459,7930
5006,53,22238.996706834787,0.1355727595197577,1,516,7597,1865,8946
5007,48,44959.424375933544,0.0421635654431168,1,687,13901,1878,15092
5008,29,21288.189555095905,0.07545908073608788,1,700,9825,2248,11373
5009,58,22079.75277238719,0.09882311447173464,1,155,6293,2157,8295
5010,53,21587.021298113337,0.25539073180895433,0,21,0,0,-21
5011,42,37654.65404519903,0.19631629785442864,0,169,0,0,-169
5012,34,20751.947977585532,0.1761381875743398,1,523,7141,1338,7956
5013,52,27128.493696269823,0.18435563807203845,0,1,0,0,-1
5014,56,24172.894218494494,0.010436433955232438,1,512,5611,2151,7250
5015,35,39775.984502166815,0.10097261388842112,1,75,5326,1993,7244
5016,28,26368.80450865466,0.3394242738110683,1,583,6589,1426,7432
5017,45,24240.326688901085,0.0662292892833076,1,75,6264,1465,7654
5018,43,21479.938161617985,0.005616510317075346,1,460,8428,2492,10460
5019,66,25206.857643285803,0.13368001801160137,0,33,0,0,-33
5020,24,33186.765839883396,0.0841559271277022,0,18,0,0,-18
5021,34,43714.38197995028,0.08490306158631876,1,725,93167,1723,94165
5022,20,21148.79666126868,0.13184698859777513,0,29,0,0,-29
5023,41,36318.30453253189,0.05660070171153449,1,967,6289,1722,7044
5024,18,24692.29491773909,0.09800557007262875,0,1,0,0,-1
5025,27,26890.874639228645,0.04815047088850941,1,115,18648,2048,20581
5026,25,28482.08640523612,0.21227266282831675,1,674,6381,1901,7608
5027,47,35196.90950050454,0.17124285564418731,0,115,0,0,-115
5028,29,22052.53225933858,0.19623204701709762,1,232,11222,1976,12966
5029,38,29653.721555667384,0.20888105709248692,1,186,6211,1632,7657
5030,24,31000.37328362782,0.33231366826733505,0,84,0,0,-84
5031,44,77073.3018997534,0.11775108923346293,0,4,0,0,-4
5032,54,20480.93624320512,0.25279590520764444,1,317,5342,1381,6406
5033,40,33656.11646101772,0.054662929263747856,1,342,6589,1477,7724
5034,55,20290.484837677675,0.280144528082797,1,498,7311,1430,8243
5035,30,23750.015415438884,0.03562918723449237,1,111,8523,1855,10267
5036,27,27608.796840769795,0.107920236318458,1,212,9229,3377,12394
5037,54,24985.496998310642,0.04048410102863209,1,148,7973,2630,10455
5038,44,20260.168690048467,0.017006409262828103,1,399,5900,1430,6931
5039,47,23420.59408652622,0.14665943424540362,1,193,7967,1556,9330
5040,19,28130.09145513463,0.07753289910422134,1,286,29199,1358,30271
5041,58,20494.139337938657,0.2070358784507977,1,1263,8026,1593,8356
5042,36,39396.04622780947,0.07599754193619758,1,486,5308,2490,7312
5043,71,20271.20888040803,0.01569034553000488,1,304,9972,2028,11696
5044,29,23870.790851822498,0.09184286739340984,1,165,5333,1373,6541
5045,30,27469.335699030584,0.028560745355981795,1,528,5575,4628,9675
5046,22,25453.449751431857,0.14937258807925594,1,183,16096,2577,18490
5047,46,31723.481874117562,0.10475221065867825,1,524,6332,1789,7597
5048,60,20876.040010266926,0.15049459391233333,1,1340,7448,1419,7527
5049,29,33000.36309176786,0.3011705940161117,1,310,19482,1415,20587
5050,33,20625.52604316133,0.1049754421401292,1,435,8655,2281,10501
5051,19,27411.78621990223,0.016267444615472675,1,108,5553,1731,7176
5052,61,22057.1272161942,0.1934720346674503,0,39,0,0,-39
5053,25,20575.44039018207,0.014679279591729849,1,1211,11101,1607,11497
5054,72,38489.23381177844,0.058289348121532344,1,712,5332,2217,6837
5055,47,30098.493832180255,0.16471385766141855,1,392,43349,1772,44729
5056,30,24819.884877814715,0.1798890410384959,1,1474,7070,1367,6963
5057,48,20747.766530613142,0.08899807069747281,1,540,12378,2131,13969
5058,30,26386.868774535982,0.16415102867949666,0,70,0,0,-70
5059,31,21022.313152878094,0.12270748238172521,0,37,0,0,-37
5060,37,20132.74224016,0.01321065019779663,1,1023,11623,3012,13612
5061,35,22809.39097301866,0.16870101417080413,0,0,0,0,0
5062,71,20169.21212302926,0.02411630957375693,1,34,10450,1987,12403
5063,40,24640.606657921464,0.11727829682020698,1,1858,18497,1471,18110
5064,21,23636.73661573288,0.19676492806627507,1,1225,6049,1454,6278
5065,19,23137.09720998062,0.31762254875760476,1,431,6288,1568,7425
5066,56,20603.280430776496,0.16464502463420053,0,206,0,0,-206
5067,30,22564.54967193418,0.04498261430775949,1,312,5424,2290,7402
5068,23,21848.474547452995,0.04090915162903686,0,121,0,0,-121
5069,33,30866.867224851983,0.00386085642444938,0,17,0,0,-17
5070,29,22200.47514707258,0.003603999395217112,1,143,7619,1563,9039
5071,59,88816.89738114426,0.09133846997975195,0,19,0,0,-19
5072,38,20603.288172405522,0.027491994508946228,1,233,5814,2080,7661
5073,27,21805.934290894555,0.03819195566277158,1,329,13597,3907,17175
5074,28,20553.256077866867,0.196044022561784,1,253,5692,1439,6878
5075,35,31114.772087232144,0.03470145492172761,1,396,7503,1779,8886
5076,21,20509.780382407902,0.008309784323197374,1,408,7731,2063,9386
5077,28,24161.005428095887,0.13514699866224295,1,307,7192,1751,8636
5078,55,20165.46611044442,0.06452197814558602,1,77,5371,2297,7591
5079,49,44868.40494167372,0.062291455864595544,1,483,6611,1575,7703
5080,57,22837.214346447767,0.041161012898853704,1,1993,5767,1435,5209
5081,53,30582.279017342255,0.008369801797650775,1,146,22934,1443,24231
5082,29,36625.650039018234,0.1543783615141672,1,994,5771,2172,6949
5083,19,21201.796477214808,0.011524774404810208,1,247,9010,1591,10354
5084,29,22175.508715923752,0.054749951360484723,1,711,43131,1484,43904
5085,36,49483.12760182319,0.44457770652986006,0,57,0,0,-57
5086,18,34286.896139357246,0.09659139775957842,1,62,6915,2089,8942
5087,60,28068.662301767858,0.07959552577628404,1,516,5895,2279,7658
5088,37,24084.802369893074,0.0029746111830651904,1,2345,5399,3202,6256
5089,40,23870.298975050177,0.07236997288903213,1,339,11608,1670,12939
5090,62,43966.14688334676,0.10314398988992457,0,18,0,0,-18
5091,61,20067.982105552648,0.3681828726426056,1,560,5732,4069,9241
5092,43,20439.90720210333,0.1360547929099509,1,156,10213,2571,12628
5093,43,24642.438756719253,0.06414988075383794,1,470,32271,1778,33579
5094,30,48162.10902068402,0.057155847313318235,0,11,0,0,-11
5095,34,21488.193570953652,0.029176738338879283,1,755,17504,1518,18267
5096,38,26807.989582119568,0.14709972815928155,1,13,6079,1373,7439
5097,49,22347.092382021903,0.04953431084786846,0,28,0,0,-28
5098,68,21265.183705739524,0.017162541233615925,1,193,14592,1881,16280
5099,18,31069.582945113165,0.17212870651879048,0,10,0,0,-10
5100,22,28075.69328394241,0.3496616233856147,1,458,12952,1372,13866
5101,30,21755.75920785634,0.18850219021589867,0,69,0,0,-69
5102,72,20070.62707525817,0.0956487432961658,0,4,0,0,-4
5103,56,31608.46826350926,0.3275685357851054,0,129,0,0,-129
5104,23,22663.754068570448,0.19871676079868145,1,622,9644,3578,12600
5105,21,34331.60019755712,0.2572788799799405,1,576,6425,1372,7221
5106,44,20894.872099713288,0.347992457442318,1,105,10512,1893,12300
5107,43,49804.240200341184,0.004027279675133352,1,764,12432,2185,13853
5108,20,43976.772147329495,0.04273450093232837,0,161,0,0,-161
5109,20,24669.51492632082,0.1661575795000639,0,193,0,0,-193
5110,47,27793.767079863646,0.06562194997415018,1,251,16734,1759,18242
5111,27,22515.618973463614,0.1629614553078441,1,567,9946,1552,10931
5112,39,37426.41690500792,0.10008088642243872,1,881,5714,1397,6230
5113,48,26482.12699278271,0.04268074165868572,1,341,5674,1738,7071
5114,64,40820.68320160799,0.07153076227592464,1,182,22842,1522,24182
5115,48,25498.25621201835,0.06690009999451049,1,1650,5575,1345,5270
5116,21,32461.59545624342,0.012512190109660124,1,373,6442,2614,8683
5117,23,20637.489085852438,0.3591833398975791,1,65,6033,1992,7960
5118,19,29859.116952989385,0.050048025843515996,1,826,5450,1982,6606
5119,29,22347.252822790637,0.010701575547937891,1,247,5318,1612,6683
5120,25,21706.05218749459,0.08090135201652499,1,273,10216,2040,11983
5121,60,21910.518919073158,0.10028014649974654,1,259,5709,1567,7017
5122,31,28197.695235856118,0.4885222688718182,0,14,0,0,-14
5123,62,22851.512962452074,0.40157517232039025,1,210,7880,1707,9377
5124,64,35533.30987460527,0.08032373154502631,1,158,14252,1931,16025
5125,36,49680.21080612953,0.2217439775678426,1,33,10617,1333,11917
5126,22,26744.92600419106,0.1259508593775859,1,572,9740,1431,10599
5127,72,22018.735996165185,0.016464688150254276,1,168,5343,1542,6717
5128,40,21483.480909920818,0.007700009769122062,1,1037,12896,1375,13234
5129,45,27790.29769964452,0.18227060188043515,1,690,18174,2050,19534
5130,55,38677.176276326056,0.0028760265837615563,1,25,6417,2049,8441
5131,54,41886.73204042821,0.0034769623606911654,1,621,6266,2996,8641
5132,39,31893.617739399815,0.08024720942654912,1,2365,5621,1904,5160
5133,30,22616.659924204883,0.4044232007566823,1,821,8425,1851,9455
5134,19,26459.873686763432,0.15445769638873647,1,934,8567,1473,9106
5135,55,21766.79704942919,0.10261098889613712,1,1507,5713,1820,6026
5136,24,20564.86635336565,0.07860653595965697,1,189,12147,1343,13301
5137,32,20320.302923283856,0.2132429405708277,0,39,0,0,-39
5138,18,23183.09777218292,0.013171921363472797,0,145,0,0,-145
5139,68,21416.39220416471,0.09057022974503415,1,502,7462,2764,9724
5140,47,23337.108134422902,0.1431931143115866,1,116,6925,1442,8251
5141,56,21388.732570592383,0.05728345568031552,1,812,6822,2615,8625
5142,45,21749.145766996873,0.1379457464038346,0,1,0,0,-1
5143,18,26647.657823790865,0.060305058104555734,1,233,5354,2123,7244
5144,19,32156.83651142218,0.043213783152716616,1,318,6062,2212,7956
5145,28,28459.87546670052,0.03270229761578184,1,416,5812,1807,7203
5146,56,26965.017189110215,0.0686024578200912,0,4,0,0,-4
